Here are some great quotes for you to read: 

Quote on |Wed, 19 Jun 2024 03:26:34 GMT| :  If you do what you've always done, you'll get what you've always gotten. - Tony Robbins
Quote on |Thu, 20 Jun 2024 10:34:04 GMT| :  Neither a lofty degree of intelligence nor imagination nor both together go to the making of genius. Love, love, love, that is the soul of genius. - Wolfgang Amadeus Mozart
Quote on |Thu, 20 Jun 2024 10:46:05 GMT| :  A man's growth is seen in the successive choirs of his friends - Ralph Waldo Emerson
Quote on |Thu, 20 Jun 2024 10:57:56 GMT| :  There is a wisdom of the head, and a wisdom of the heart. - Charles Dickens
Quote on |Thu, 20 Jun 2024 11:16:59 GMT| :  Every friendship is different because everyone's personality is different. - Nargis Fakhri
Quote on |Thu, 20 Jun 2024 11:28:38 GMT| :  If you would take, you must first give, this is the beginning of intelligence. - Laozi
Quote on |Thu, 20 Jun 2024 11:40:38 GMT| :  Gratitude is not only the greatest of virtues, but the parent of all the others. - Cicero
Quote on |Thu, 20 Jun 2024 11:52:30 GMT| :  Strong beliefs win strong men, and then make them stronger. - Richard Bach
Quote on |Thu, 20 Jun 2024 12:23:46 GMT| :  By accepting yourself and being fully what you are, your presence can make others happy. - Jane Roberts
Quote on |Thu, 20 Jun 2024 12:51:23 GMT| :  Only those who dare to fail greatly can ever achieve greatly. - Robert F. Kennedy
Quote on |Thu, 20 Jun 2024 13:12:30 GMT| :  Those who cannot learn from history are doomed to repeat it. - George Santayana
Quote on |Thu, 20 Jun 2024 13:28:07 GMT| :  We don't stop playing because we grow old; we grow old because we stop playing. - Bernard Shaw
Quote on |Thu, 20 Jun 2024 13:40:07 GMT| :  To dare is to lose ones footing momentarily. To not dare is to lose oneself. - Søren Kierkegaard
Quote on |Thu, 20 Jun 2024 13:51:52 GMT| :  Use what talents you possess; the woods would be very silent if no birds sang there except those that sang best. - Henry van Dyke Jr.
Quote on |Thu, 20 Jun 2024 14:10:24 GMT| :  Nature takes away any faculty that is not used. - William Inge
Quote on |Thu, 20 Jun 2024 14:28:13 GMT| :  People ask me what I do in winter when there's no baseball. I'll tell you what I do. I stare out the window and wait for spring. - Rogers Hornsby
Quote on |Thu, 20 Jun 2024 14:39:51 GMT| :  Without some goals and some efforts to reach it, no man can live. - John Dewey
Quote on |Thu, 20 Jun 2024 14:51:56 GMT| :  Whether you think you can or you think you can't, you are right. - Henry Ford
Quote on |Thu, 20 Jun 2024 15:13:08 GMT| :  Go to your bosom: Knock there and ask your heart what it doth know. - William Shakespeare
Quote on |Thu, 20 Jun 2024 15:29:16 GMT| :  Keep me away from the wisdom which does not cry, the philosophy which does not laugh and the greatness which does not bow before children. - Kahlil Gibran
Quote on |Thu, 20 Jun 2024 15:41:17 GMT| :  Friends are the siblings God never gave us. - Mencius
Quote on |Thu, 20 Jun 2024 15:52:54 GMT| :  To exist is to change, to change is to mature, to mature is to go on creating oneself endlessly. - Henri Bergson
Quote on |Thu, 20 Jun 2024 16:17:44 GMT| :  To have much learning and skill, to be well-trained in discipline, and good in speech — this is the highest blessing. - The Buddha
Quote on |Thu, 20 Jun 2024 16:38:06 GMT| :  Where there is love there is life. - Mahatma Gandhi
Quote on |Thu, 20 Jun 2024 16:49:59 GMT| :  In rivers, the water that you touch is the last of what has passed and the first of that which comes; so with present time. - Leonardo da Vinci
Quote on |Thu, 20 Jun 2024 17:06:56 GMT| :  Make the most of yourself, for that is all there is of you. - Ralph Waldo Emerson
Quote on |Thu, 20 Jun 2024 17:25:18 GMT| :  If you lose today, win tomorrow. In this never-ending spirit of challenge is the heart of a victor. - Daisaku Ikeda
Quote on |Thu, 20 Jun 2024 17:36:55 GMT| :  The most certain sign of wisdom is cheerfulness. - Michel de Montaigne
Quote on |Thu, 20 Jun 2024 17:48:59 GMT| :  If you only have a hammer, you tend to see every problem as a nail. - Abraham Maslow
Quote on |Thu, 20 Jun 2024 18:09:29 GMT| :  Better than a thousand useless words is one useful word, upon hearing which one attains peace. - The Buddha
Quote on |Thu, 20 Jun 2024 18:31:06 GMT| :  Know that although in the eternal scheme of things you are small, you are also unique and irreplaceable, as are all your fellow humans everywhere in the world. - Margaret Laurence
Quote on |Thu, 20 Jun 2024 18:42:44 GMT| :  Silence is the sleep that nourishes wisdom. - Francis Bacon
Quote on |Thu, 20 Jun 2024 18:54:44 GMT| :  It is not only for what we do that we are held responsible, but also for what we do not do. - Molière
Quote on |Thu, 20 Jun 2024 19:13:42 GMT| :  The best way out is always through. - Robert Frost
Quote on |Thu, 20 Jun 2024 19:25:36 GMT| :  Victory belongs to the most persevering. - Napoleon
Quote on |Thu, 20 Jun 2024 19:37:49 GMT| :  Whatever we expect with confidence becomes our own self-fulfilling prophecy. - Brian Tracy
Quote on |Thu, 20 Jun 2024 19:49:40 GMT| :  True happiness means forging a strong spirit that is undefeated, no matter how trying our circumstances. - Daisaku Ikeda
Quote on |Thu, 20 Jun 2024 20:07:58 GMT| :  Golf is a game in which one endeavors to control a ball with implements ill adapted for the purpose. - Woodrow Wilson
Quote on |Thu, 20 Jun 2024 20:24:39 GMT| :  When we feel love and kindness toward others, it not only makes others feel loved and cared for, but it helps us also to develop inner happiness and peace. - Dalai Lama
Quote on |Thu, 20 Jun 2024 20:36:53 GMT| :  I believe in one thing only, the power of human will. - Joseph Stalin
Quote on |Thu, 20 Jun 2024 20:48:53 GMT| :  Begin, be bold, and venture to be wise. - Horace
Quote on |Thu, 20 Jun 2024 21:02:50 GMT| :  Should someone do good, let them do it again and again. They should develop this habit, for the accumulation of goodness brings joy. - The Buddha
Quote on |Thu, 20 Jun 2024 21:21:54 GMT| :  Conflict is the gadfly of thought. It stirs us to observation and memory. It instigates to invention. It shocks us out of sheeplike passivity, and sets us at noting and contriving. - John Dewey
Quote on |Thu, 20 Jun 2024 21:35:20 GMT| :  It is one of the severest tests of friendship to tell your friend his faults. So to love a man that you cannot bear to see a stain upon him, and to speak painful truth through loving words, that is friendship. - Henry Ward Beecher
Quote on |Thu, 20 Jun 2024 21:47:04 GMT| :  Change your thoughts and you change your world. - Norman Vincent Peale
Quote on |Thu, 20 Jun 2024 21:58:39 GMT| :  Until you make peace with who you are, you'll never be content with what you have. - Doris Mortman
Quote on |Thu, 20 Jun 2024 22:20:39 GMT| :  Happiness resides not in possessions, and not in gold, happiness dwells in the soul. - Democritus
Quote on |Thu, 20 Jun 2024 22:33:30 GMT| :  A lot of people give up just before theyre about to make it. You know you never know when that next obstacle is going to be the last one. - Chuck Norris
Quote on |Thu, 20 Jun 2024 22:45:24 GMT| :  All truths are easy to understand once they are discovered; the point is to discover them. - Galileo Galilei
Quote on |Thu, 20 Jun 2024 22:57:11 GMT| :  Conflict is the gadfly of thought. It stirs us to observation and memory. It instigates to invention. It shocks us out of sheeplike passivity, and sets us at noting and contriving. - John Dewey
Quote on |Thu, 20 Jun 2024 23:21:42 GMT| :  In the middle of every difficulty lies opportunity. - Albert Einstein
Quote on |Thu, 20 Jun 2024 23:35:16 GMT| :  Beginning today, treat everyone you meet as if they were going to be dead by midnight. Extend to them all the care, kindness and understanding you can muster, and do it with no thought of any reward. Your life will never be the same again. - Og Mandino
Quote on |Thu, 20 Jun 2024 23:47:01 GMT| :  First-rate people hire first-rate people; second-rate people hire third-rate people. - Leo Rosten
Quote on |Thu, 20 Jun 2024 23:58:58 GMT| :  Nature and books belong to the eyes that see them. - Ralph Waldo Emerson
Quote on |Fri, 21 Jun 2024 01:32:34 GMT| :  All of our technology is completely unnecessary to a happy life. - Tom Hodgkinson
Quote on |Fri, 21 Jun 2024 02:20:26 GMT| :  A passion for politics stems usually from an insatiable need, either for power, or for friendship and adulation, or a combination of both. - Fawn M. Brodie
Quote on |Fri, 21 Jun 2024 02:43:05 GMT| :  We are all faced with a series of great opportunities brilliantly disguised as impossible situations. - Chuck Swindoll
Quote on |Fri, 21 Jun 2024 02:55:07 GMT| :  There is never enough time to do everything, but there is always enough time to do the most important thing. - Brian Tracy
Quote on |Fri, 21 Jun 2024 03:19:53 GMT| :  Trying to define yourself is like trying to bite your own teeth. - Alan Watts
Quote on |Fri, 21 Jun 2024 03:34:42 GMT| :  Don't believe what your eyes are telling you. All they show is limitation. Look with your understanding, find out what you already know, and you'll see the way to fly. - Richard Bach
Quote on |Fri, 21 Jun 2024 03:46:31 GMT| :  In order to succeed, we must first believe that we can. - Nikos Kazantzakis
Quote on |Fri, 21 Jun 2024 03:58:11 GMT| :  You can't stop the waves, but you can learn to surf. - Jon Kabat-Zinn
Quote on |Fri, 21 Jun 2024 04:24:42 GMT| :  We can only learn to love by loving. - Iris Murdoch
Quote on |Fri, 21 Jun 2024 04:39:39 GMT| :  Nothing in life is so exhilarating as to be shot at without result. - Winston Churchill
Quote on |Fri, 21 Jun 2024 04:51:16 GMT| :  If a man does his best, what else is there? - George S. Patton
Quote on |Fri, 21 Jun 2024 05:11:26 GMT| :  The only way to have a friend is to be one. - Ralph Waldo Emerson
Quote on |Fri, 21 Jun 2024 05:29:46 GMT| :  Experience keeps a dear school, but fools will learn in no other. - Benjamin Franklin
Quote on |Fri, 21 Jun 2024 05:41:34 GMT| :  Every man is a damn fool for at least five minutes every day; wisdom consists in not exceeding the limit. - Elbert Hubbard
Quote on |Fri, 21 Jun 2024 05:53:27 GMT| :  If one is lucky, a solitary fantasy can totally transform one million realities. - Maya Angelou
Quote on |Fri, 21 Jun 2024 06:20:31 GMT| :  If you correct your mind, the rest of your life will fall into place. - Laozi
Quote on |Fri, 21 Jun 2024 06:38:19 GMT| :  God gave us the gift of life; it is up to us to give ourselves the gift of living well. - Voltaire
Quote on |Fri, 21 Jun 2024 06:50:19 GMT| :  The higher we are placed, the more humbly we should walk. - Cicero
Quote on |Fri, 21 Jun 2024 07:09:06 GMT| :  The extreme limit of wisdom, that's what the public calls madness. - Jean Cocteau
Quote on |Fri, 21 Jun 2024 07:23:43 GMT| :  You are the only person on earth who can use your ability. - Zig Ziglar
Quote on |Fri, 21 Jun 2024 07:36:56 GMT| :  Wisdom has never made a bigot, but learning has. - Josh Billings
Quote on |Fri, 21 Jun 2024 07:48:57 GMT| :  He is no fool who gives what he cannot keep to gain what he cannot lose. - Jim Elliot
Quote on |Fri, 21 Jun 2024 08:09:19 GMT| :  Hope arouses, as nothing else can arouse, a passion for the possible. - William Sloane Coffin
Quote on |Fri, 21 Jun 2024 08:29:18 GMT| :  In every walk with nature, one receives far more than he seeks. - John Muir
Quote on |Fri, 21 Jun 2024 08:41:29 GMT| :  Well done is better than well said. - Benjamin Franklin
Quote on |Fri, 21 Jun 2024 08:53:22 GMT| :  No party has a monopoly on wisdom. No democracy works without compromise. - Barack Obama
Quote on |Fri, 21 Jun 2024 09:14:41 GMT| :  Moral excellence comes about as a result of habit. We become just by doing just acts, temperate by doing temperate acts, brave by doing brave acts. - Aristotle
Quote on |Fri, 21 Jun 2024 09:28:05 GMT| :  I will prepare and someday my chance will come. - Abraham Lincoln
Quote on |Fri, 21 Jun 2024 09:39:58 GMT| :  Think as a wise man but communicate in the language of the people. - William Butler Yeats
Quote on |Fri, 21 Jun 2024 09:51:53 GMT| :  For it was not into my ear you whispered, but into my heart. It was not my lips you kissed, but my soul. - Judy Garland
Quote on |Fri, 21 Jun 2024 10:12:18 GMT| :  Imagination is the highest kite one can fly. - Lauren Bacall
Quote on |Fri, 21 Jun 2024 10:31:56 GMT| :  Set your goals high, and don't stop till you get there. - Bo Jackson
Quote on |Fri, 21 Jun 2024 10:43:44 GMT| :  In friendship as well as love, ignorance very often contributes more to our happiness than knowledge. - François de La Rochefoucauld
Quote on |Fri, 21 Jun 2024 10:55:44 GMT| :  If one advances confidently in the direction of his dream, and endeavors to live the life which he had imagines, he will meet with a success unexpected in common hours. - Henry David Thoreau
Quote on |Fri, 21 Jun 2024 11:15:40 GMT| :  Experts on romance say for a happy marriage there has to be more than a passionate love. For a lasting union, they insist, there must be a genuine liking for each other. Which, in my book, is a good definition for friendship. - Marilyn Monroe
Quote on |Fri, 21 Jun 2024 11:27:29 GMT| :  I love wisdom. And you can never be great at anything unless you love it. Not be in love with it, but love the thing, admire the thing. And it seems that if you love the thing, and you don't just want to possess it, it will find you. - Maya Angelou
Quote on |Fri, 21 Jun 2024 11:39:54 GMT| :  A disciplined mind brings happiness. - The Buddha
Quote on |Fri, 21 Jun 2024 11:51:43 GMT| :  It is a miracle that curiosity survives formal education. - Albert Einstein
Quote on |Fri, 21 Jun 2024 12:20:17 GMT| :  There are no strangers here; Only friends you haven't yet met. - William Butler Yeats
Quote on |Fri, 21 Jun 2024 12:48:26 GMT| :  Do what you can. Want what you have. Be who you are. - Forrest Church
Quote on |Fri, 21 Jun 2024 13:07:38 GMT| :  Our greatness lies not so much in being able to remake the world as being able to remake ourselves. - Mahatma Gandhi
